OverallQual_train,GrLivArea_train,GarageCars_train,GarageArea_train,TotalBsmtSF_train,FrstFlrSF_train,FullBath_train,TotRmsAbvGrd_train,YearBuilt_train,YearRemodAdd_train,SalePrice_train,,OverallQual_test,GrLivArea_test,GarageCars_test,GarageArea_test,TotalBsmtSF_test,FrstFlrSF_test,FullBath_test,TotRmsAbvGrd_test,YearBuilt_test,YearRemodAdd_test,SalePrice_test
6,1721,2,471,928,936,2,7,1994,1994,201000,,2.259673787,12.86770701,1.194317638,10.41094335,12.86770701,12.86770701,0.730463147,2.259673787,14.13248388,14.13248388,166080
5,2200,,,1272,1272,2,9,1900,2003,145900,,2.440268378,13.51574554,1.194317638,10.34732423,12.45746034,13.51574554,1.194317638,2.602594469,14.1388164,14.16246657,204564
6,1316,2,397,1316,1316,2,6,2005,2006,169990,,2.440268378,13.48555094,1.194317638,10.12670547,13.48555094,13.48555094,1.194317638,2.259673787,14.17188418,14.17188418,205321
6,1617,2,533,1604,1617,2,5,1993,1994,193000,,2.440268378,14.29823566,1.194317638,10.13202629,12.51810988,12.37224578,1.194317638,2.602594469,14.17188418,14.17188418,247312
6,1686,2,612,1686,1686,2,7,1980,1980,207500,,2.259673787,12.37747218,1.194317638,10.18993413,12.37747218,12.37747218,1.194317638,2.259673787,14.12931352,14.12931352,160619
5,1126,2,540,1126,1126,2,6,1977,1977,175000,,2.259673787,12.26866849,0.730463147,9.110605959,12.26866849,12.26866849,0.730463147,2.259673787,14.12455283,14.12455283,133703
8,2374,3,656,1181,1234,2,10,2003,2004,285000,,2.055641538,12.41383131,0.730463147,9.08775673,11.97854344,12.41383131,0.730463147,2.055641538,14.13089904,14.17188418,136633
7,1978,2,486,832,1098,2,9,1968,1968,176000,,1.820334104,12.70331253,1.540962756,10.42061267,0,12.70331253,1.194317638,2.602594469,14.12614042,14.12614042,99927
8,1788,2,522,1753,1788,2,7,2001,2001,236500,,2.055641538,12.32748977,1.194317638,9.691224597,11.81249208,12.32748977,0.730463147,2.259673787,14.11342049,14.11342049,118806
7,2236,2,642,964,993,2,8,1997,1997,222000,,2.055641538,12.61440669,1.194317638,9.951171657,11.71822847,12.61440669,0.730463147,2.259673787,14.12137561,14.12137561,151048
8,1466,3,610,1466,1466,2,7,2007,2007,201000,,2.055641538,12.02240967,1.194317638,11.45254045,12.02240967,12.02240967,0.730463147,2.055641538,14.12137561,14.12137561,144946
5,925,1,429,925,925,1,5,1965,1965,117500,,2.055641538,11.81249208,0.730463147,9.118180874,11.81249208,11.81249208,0.730463147,2.055641538,14.11978597,14.11978597,113815
9,1905,3,788,1905,1905,2,8,2006,2006,320000,,2.440268378,12.64590872,1.194317638,9.951171657,12.58261028,12.64590872,1.194317638,2.259673787,14.12931352,14.12931352,163757
7,1500,2,570,1500,1500,2,6,2004,2004,190000,,2.259673787,12.24158557,1.194317638,9.951171657,12.24158557,12.24158557,1.194317638,2.055641538,14.12772731,14.12772731,141971
7,2069,2,505,585,2069,2,9,1960,2007,242000,,2.259673787,14.41601407,1.194317638,10.4637452,11.6570807,11.6570807,1.194317638,2.602594469,14.12614042,14.17814922,211259
4,747,2,528,600,747,1,5,1926,1953,79900,,2.259673787,13.04185938,0.730463147,8.914178989,12.47272508,13.04185938,0.730463147,2.440268378,14.12614042,14.12614042,142858
7,1200,2,555,1176,1200,2,5,2003,2003,184900,,2.259673787,13.59381048,1.194317638,10.32249214,13.48175853,13.59381048,0.730463147,2.259673787,14.11819563,14.16874766,224059
7,1971,2,689,1113,1113,2,8,2005,2005,253000,,2.055641538,11.85556549,1.194317638,10.33244966,11.58147804,11.85556549,0.730463147,1.820334104,14.08784748,14.17658396,136339
7,1962,3,868,1391,1391,2,7,2006,2006,239799,,1.540962756,11.01517983,0,0,11.01517983,11.01517983,0.730463147,1.820334104,14.09745829,14.10385151,59395
7,2403,1,349,1032,1207,2,10,1940,1950,244400,,1.540962756,11.03104515,0,0,9.525867697,9.962454581,0.730463147,1.820334104,14.09585824,14.10385151,56790
6,1728,2,574,1728,1728,2,8,1976,1976,150900,,2.055641538,11.53457513,0.730463147,9.08775673,11.53457513,11.53457513,0.730463147,2.055641538,14.11660461,14.182841,115404
7,2060,2,390,992,1022,2,8,1999,1999,214000,,2.055641538,12.52311526,0.730463147,8.930417558,12.33807443,12.52311526,0.730463147,2.259673787,14.11182739,14.11182739,137680
4,1440,,,1440,1440,2,8,1977,1977,150000,,2.055641538,13.42052282,1.540962756,11.48011939,13.42052282,13.42052282,1.194317638,2.602594469,14.13248388,14.13248388,137664
5,1632,2,576,1632,1632,2,8,1967,1967,143000,,2.055641538,12.83362515,1.194317638,9.905600474,11.48355011,12.83362515,1.194317638,2.259673787,14.12931352,14.12931352,151294
6,1344,2,525,819,1344,1,7,1958,1958,137500,,2.259673787,12.77373795,1.194317638,10.39638094,12.68905181,12.77373795,0.730463147,2.259673787,14.12137561,14.12137561,163175
5,1869,2,456,1088,1188,1,7,1890,1996,124900,,2.259673787,11.94004722,0.730463147,9.140782844,11.94004722,11.94004722,0.730463147,1.820334104,14.1150129,14.18127774,141064
5,1144,1,796,1144,1144,1,6,1959,1959,143000,,2.055641538,12.14782183,0.730463147,9.08775673,12.14782183,12.14782183,0.730463147,2.259673787,14.11342049,14.11342049,124644
8,1629,3,808,1616,1629,2,9,2002,2003,270000,,2.055641538,12.27136475,1.194317638,11.11689422,12.27136475,12.27136475,0.730463147,2.259673787,14.12455283,14.12455283,144039
7,1776,2,474,936,936,2,7,2002,2002,192500,,2.055641538,12.50807687,0.730463147,9.294080796,12.50807687,12.50807687,0.730463147,2.259673787,14.11978597,14.11978597,120296
6,1381,2,676,1161,1381,1,5,1972,2006,197500,,2.259673787,13.71847402,1.194317638,10.08379124,12.94815548,13.71847402,0.730463147,2.602594469,14.1150129,14.13406803,165961
5,864,2,720,864,864,1,5,1950,2002,129000,,2.055641538,11.89807867,0.730463147,9.08775673,11.89807867,11.89807867,0.730463147,2.055641538,14.1150129,14.1150129,117124
5,965,1,300,828,965,1,6,1965,1965,119900,,2.055641538,13.1205152,0.730463147,9.103010379,12.65554334,13.1205152,0.730463147,2.440268378,14.11182739,14.14355863,156492
5,768,1,396,768,768,1,5,1972,2003,133900,,2.055641538,12.68428498,0.730463147,9.294080796,12.68428498,12.68428498,0.730463147,2.055641538,14.11182739,14.11182739,131535
5,1968,2,530,784,1168,2,7,1969,1969,172000,,2.055641538,12.53310388,0.730463147,9.294080796,11.71822847,12.53310388,0.730463147,2.259673787,14.10863912,14.19220667,148558
6,980,,,945,980,2,4,1975,1975,127500,,2.055641538,13.42052282,1.194317638,10.18993413,13.42052282,13.42052282,1.194317638,2.602594469,14.11660461,14.11660461,131010
6,1958,2,492,979,979,2,8,1946,1950,145000,,2.259673787,11.97559815,1.194317638,9.776483168,11.97559815,11.97559815,0.730463147,2.055641538,14.10704395,14.10704395,123171
6,1229,2,462,561,561,1,5,1980,1980,124000,,2.259673787,12.23614252,0.730463147,8.970599933,12.23614252,12.23614252,0.730463147,2.259673787,14.10863912,14.10863912,132415
5,1057,2,576,1057,1057,1,6,1962,1962,132000,,2.055641538,11.90711726,0.730463147,8.622253718,11.90711726,11.90711726,0.730463147,2.055641538,14.11342049,14.18752681,130392
7,1337,2,531,1337,1337,2,6,2003,2003,185000,,1.820334104,13.38170647,0.730463147,9.405519222,12.6217023,12.23614252,0.730463147,2.440268378,14.11182739,14.11182739,128732
7,1416,2,484,696,696,2,6,1999,1999,155000,,2.055641538,11.90711726,0.730463147,9.653900779,11.9010943,11.90711726,0.730463147,2.055641538,14.11182739,14.11182739,123926
5,858,,,858,858,1,4,1958,2008,116500,,1.820334104,13.58460604,0.730463147,8.864879393,12.40866114,13.58460604,0.730463147,2.259673787,14.10863912,14.10863912,151466
6,2872,2,619,1330,1542,2,11,1977,1995,272000,,2.055641538,11.90410716,0.730463147,9.835883259,11.90410716,11.90410716,0.730463147,2.259673787,14.10704395,14.10704395,105315
6,1548,2,440,804,804,2,7,1976,1976,155000,,1.820334104,13.38950386,0,0,11.90711726,12.12537006,1.194317638,2.440268378,14.00676011,14.19220667,124467
9,1800,2,702,1800,1800,2,7,2007,2007,239000,,2.055641538,13.73088256,0.730463147,9.532407057,12.68428498,12.68428498,0.730463147,2.440268378,14.10863912,14.18908743,152600
7,1894,2,510,817,824,2,8,2002,2003,214900,,2.055641538,15.5838057,1.540962756,12.64590872,11.01517983,12.89697448,1.540962756,2.750250297,14.07981917,14.19376529,217181
6,1484,2,393,783,783,2,8,2005,2007,178900,,1.820334104,12.83590779,1.194317638,10.65282578,12.52561518,11.6570807,1.194317638,2.259673787,14.06370953,14.17188418,135118
5,1308,1,256,728,976,1,7,1940,1950,160000,,2.055641538,13.36997807,0,0,11.28186246,11.33618972,0.730463147,2.259673787,14.01495032,14.18127774,133972
5,1098,1,260,1098,1098,1,6,1955,1955,135000,,2.440268378,13.59197149,0.730463147,8.831513537,11.24142192,12.2224959,1.194317638,2.259673787,14.12455283,14.18127774,171208
3,968,,,600,600,1,6,1910,1950,37900,,2.055641538,11.79385652,0.730463147,8.51121971,11.89203906,11.79385652,0.730463147,2.055641538,14.12137561,14.12137561,116150
6,1095,1,264,588,1095,1,6,1958,1958,140000,,2.259673787,11.98736356,0.730463147,8.930417558,11.98736356,11.98736356,0.730463147,2.055641538,14.13248388,14.13248388,132873
4,1192,,,720,720,1,6,1949,1950,135000,,2.055641538,12.73635805,0.730463147,9.43946314,11.71822847,12.73635805,0.730463147,2.259673787,14.10385151,14.10385151,109465
7,1626,2,474,764,764,2,6,2003,2004,173000,,2.055641538,12.23614252,0.730463147,8.914178989,12.23614252,12.23614252,0.730463147,2.259673787,14.11819563,14.18752681,146221
6,918,1,264,918,918,2,5,1979,1979,99500,,2.055641538,12.57276661,0.730463147,9.30825347,12.57276661,12.57276661,0.730463147,2.259673787,14.11660461,14.11660461,147999
7,1428,2,480,1428,1428,2,6,2007,2008,182000,,2.055641538,12.74574132,0.730463147,9.207511307,12.74574132,12.74574132,0.730463147,2.259673787,14.11978597,14.11978597,139904
7,2019,2,532,728,1136,1,8,1910,1993,167500,,2.055641538,13.04830347,0.730463147,9.398681444,13.04830347,13.04830347,0.730463147,2.259673787,14.11978597,14.11978597,154756
7,1382,2,490,673,673,2,6,2000,2000,165000,,2.055641538,11.90711726,0.730463147,9.02589035,0,11.90711726,0.730463147,2.440268378,14.12137561,14.12137561,108619
4,869,,,440,869,1,4,1923,1958,85500,,2.055641538,11.71822847,0.730463147,8.978566621,11.71822847,11.71822847,0.730463147,2.055641538,14.12296457,14.12296457,107237
7,1241,2,569,1241,1241,1,4,2006,2007,199900,,2.055641538,11.94004722,0.730463147,8.930417558,11.81868033,11.94004722,0.730463147,2.259673787,14.12296457,14.12296457,125331
4,894,2,400,894,894,1,5,1954,1954,110000,,2.055641538,12.010769,1.194317638,10.63488735,11.6732845,12.010769,0.730463147,2.055641538,14.06532369,14.15144877,107292
5,1121,2,480,1121,1121,1,5,1963,1963,139000,,2.259673787,12.86996719,1.194317638,10.63488735,11.6570807,11.72459848,0.730463147,2.259673787,14.06693714,14.10385151,119717
7,999,2,588,944,999,1,6,1961,2007,178400,,2.055641538,12.18675088,0.730463147,7.9209553,12.18675088,12.18675088,0.730463147,1.820334104,14.05886277,14.10385151,95397
8,2612,3,676,1225,1276,2,8,1998,1999,336000,,2.055641538,12.03111329,0.730463147,7.873203455,12.03111329,12.03111329,0.730463147,2.055641538,14.05562803,14.16717839,97655
7,1266,2,388,1266,1266,2,6,2007,2007,159895,,2.055641538,12.32218488,1.194317638,9.584190771,11.53457513,12.32218488,0.730463147,2.055641538,14.08784748,14.10385151,126478
8,2290,2,779,1128,1149,2,9,2002,2002,255900,,2.055641538,12.58261028,1.194317638,10.63488735,11.07035954,11.07035954,0.730463147,2.259673787,14.02312218,14.19220667,129786
5,1734,2,539,,1302,2,8,1977,1977,126000,,1.820334104,12.50053254,0.730463147,8.622253718,10.60778048,11.37189837,0.730463147,2.259673787,14.02312218,14.10385151,88310
5,1164,1,240,1164,1164,1,5,1950,1950,125000,,1.820334104,13.85267465,1.194317638,9.3363869,12.33013907,12.53808717,1.194317638,2.440268378,14.02312218,14.10385151,133515
6,1635,1,255,485,1001,1,5,1910,2003,117000,,2.602594469,13.80791567,1.194317638,11.56146049,11.24142192,11.85862054,1.194317638,2.440268378,14.03941125,14.18127774,175746
9,1940,3,606,1930,1940,2,8,2009,2010,395192,,2.259673787,13.57537784,0.730463147,9.55193588,11.25250253,11.8738531,0.730463147,2.750250297,14.06693714,14.10385151,129803
6,2030,2,551,848,1118,2,8,1976,1976,195000,,2.055641538,12.72223475,1.194317638,10.16900713,10.80971479,10.80971479,0.730463147,2.259673787,14.03941125,14.10385151,112881
7,1576,2,614,770,778,2,6,2006,2006,197000,,2.259673787,13.59013155,1.194317638,10.10532614,11.91012459,12.09992877,1.194317638,2.259673787,14.03941125,14.16717839,150439
8,2392,3,870,1396,1407,2,7,1997,1998,348000,,2.055641538,13.00728769,0.730463147,9.294080796,11.09758866,11.09758866,0.730463147,2.259673787,14.07177321,14.19064738,123495
8,1742,2,424,916,916,1,8,1882,1986,168000,,2.440268378,14.83224451,1.194317638,10.63488735,11.57148483,12.90593014,1.194317638,2.602594469,13.98867667,14.16246657,194797
6,1851,2,440,822,1020,2,7,1964,1993,187000,,1.820334104,12.0340094,0.730463147,9.258333791,0,12.0340094,0.730463147,2.055641538,14.11342049,14.11342049,94314
6,1500,2,564,750,750,2,6,2005,2006,173900,,1.820334104,13.05901717,0.730463147,9.616086912,0,13.05901717,1.194317638,2.259673787,14.10225425,14.18596554,126243
10,1718,3,786,1700,1718,2,7,2006,2007,337500,,2.055641538,12.29017787,0.730463147,9.08775673,11.35409417,11.87992632,0.730463147,2.259673787,14.06370953,14.17345144,122418
4,1230,1,305,747,774,1,5,1946,1950,121600,,2.055641538,13.17060345,0.730463147,9.08775673,11.86167273,11.86167273,0.730463147,2.259673787,14.10385151,14.10385151,139601
5,1050,1,368,1050,1050,1,6,1961,1961,136500,,2.055641538,12.81989735,0.730463147,8.355622539,11.25250253,11.25250253,1.194317638,2.259673787,14.08624323,14.17971381,137235
6,1442,2,615,1442,1442,2,6,1970,1970,185000,,2.259673787,12.72223475,0.730463147,8.284573405,10.74097394,10.77553626,0.730463147,2.259673787,14.08624323,14.10385151,127517
3,1077,1,210,1007,1077,1,6,1922,1950,91000,,2.055641538,11.78137333,0.730463147,8.51121971,11.78137333,11.78137333,0.730463147,2.055641538,14.08624323,14.10385151,113393
7,1208,2,632,1187,1208,2,6,2006,2006,206000,,2.259673787,13.11630859,1.194317638,10.41094335,11.70864994,11.70864994,0.730463147,2.259673787,14.08463827,14.10385151,135968
3,944,2,528,,944,1,4,1952,1952,82000,,2.055641538,12.92821827,0.730463147,8.864879393,11.03894769,11.82794076,0.730463147,2.440268378,14.08624323,14.10704395,123100
5,691,1,216,691,691,1,4,1920,1950,86000,,2.055641538,13.15190434,0.730463147,8.415041676,12.02821463,12.16456158,0.730463147,2.259673787,14.07177321,14.17031625,137058
8,1574,3,824,1574,1574,2,7,2006,2006,232000,,2.055641538,12.83590779,1.194317638,9.584190771,11.35409417,11.84024728,0.730463147,2.259673787,14.06532369,14.10385151,124178
5,1680,2,528,1680,1680,2,8,1976,1976,136905,,2.259673787,14.57404051,0.730463147,9.764455972,12.39570087,12.39570087,1.194317638,2.602594469,14.05239043,14.17501803,177741
7,1504,2,457,1346,1504,2,7,2005,2006,181000,,2.259673787,13.04615677,1.194317638,10.63488735,11.39665817,11.33977869,0.730463147,2.440268378,14.05562803,14.10385151,143807
5,985,1,328,985,985,2,6,1977,1977,149900,,2.055641538,12.91486265,1.194317638,10.63488735,11.33259669,12.010769,0.730463147,2.440268378,14.06532369,14.10385151,120359
6,1657,2,484,1657,1657,2,7,1970,1970,163500,,2.440268378,12.97675248,1.194317638,10.04024479,11.03894769,11.03894769,0.730463147,2.259673787,14.0701619,14.16717839,125268
4,1092,1,286,546,546,1,6,1970,1970,88000,,2.055641538,12.58015204,0.730463147,8.51121971,10.70601833,11.93109905,1.194317638,2.440268378,14.02475436,14.10385151,78292
7,1710,2,550,1710,1710,2,7,2004,2005,240000,,2.055641538,12.67951148,0.730463147,8.274265741,12.03690298,12.03690298,0.730463147,2.259673787,14.02475436,14.10385151,77568
5,1522,,,1008,1008,2,7,1926,1950,102000,,2.259673787,14.61600497,1.194317638,10.98320505,11.30007514,13.2967795,1.540962756,2.750250297,14.12455283,14.12455283,189322
5,1271,1,312,720,720,2,7,1948,1950,135000,,2.440268378,14.10704395,0.730463147,9.018059075,12.05708729,12.05708729,0.730463147,2.602594469,14.10385151,14.19064738,211403
5,1664,,,,1664,2,8,1965,1965,100000,,2.259673787,14.45397414,1.194317638,11.22286745,12.49297134,12.49297134,0.730463147,2.440268378,14.04752864,14.10385151,159073
6,1502,1,180,602,900,1,7,1923,1996,165000,,1.820334104,12.91263169,1.194317638,9.928474706,11.53457513,11.63425807,1.194317638,2.055641538,14.11660461,14.11660461,117700
5,1022,1,280,1022,1022,1,4,1910,2006,85000,,1.820334104,13.270696,0.730463147,8.728897992,11.4072109,11.72459848,1.194317638,2.259673787,14.03941125,14.10385151,77660
6,1082,1,240,1082,1082,1,5,1948,1950,119200,,2.440268378,14.57825815,1.194317638,10.26204168,12.13942021,12.79227623,0.730463147,2.440268378,14.08303261,14.15144877,216302
8,1665,2,528,810,810,2,6,2001,2001,227000,,2.055641538,12.83818893,0.730463147,8.51121971,11.03894769,11.43169904,0.730463147,1.820334104,14.09105389,14.14987209,116280
7,1504,2,478,1504,1504,2,6,1996,1996,203000,,2.055641538,12.12255288,0.730463147,9.08775673,11.90711726,12.12255288,0.730463147,2.259673787,14.12455283,14.12455283,128217
8,1360,2,565,1220,1360,1,4,1984,1984,187500,,2.055641538,13.20565384,1.194317638,10.6168429,13.13938249,13.20565384,0.730463147,2.259673787,14.12614042,14.15144877,155008
7,1472,2,402,384,802,2,7,1991,1992,160000,,1.820334104,12.13942021,1.194317638,9.951171657,12.13942021,12.13942021,0.730463147,2.055641538,14.12614042,14.12614042,99682
7,1506,2,440,1362,1506,2,6,2005,2005,213490,,2.055641538,12.18121742,1.194317638,10.41094335,12.06856605,12.18121742,1.194317638,2.055641538,14.12614042,14.1844036,155751
4,1132,2,451,1132,1132,1,5,2005,2005,176000,,2.055641538,12.23614252,0.730463147,8.728897992,12.23614252,12.23614252,0.730463147,2.259673787,14.12931352,14.12931352,121749
7,1220,2,632,1199,1220,2,6,2006,2006,194000,,2.055641538,11.73095601,1.194317638,10.63488735,11.39665817,11.73095601,0.730463147,2.259673787,14.13723429,14.16717839,129536
5,1248,1,160,912,912,1,6,1930,1950,87000,,2.055641538,11.82177006,0.730463147,8.728897992,11.7562624,11.82177006,0.730463147,2.055641538,14.13248388,14.13248388,110566
7,1504,2,437,1346,1504,2,7,2005,2006,191000,,2.055641538,11.96083196,1.194317638,10.41094335,11.96083196,11.96083196,0.730463147,2.055641538,14.13089904,14.13089904,124836
8,2898,2,665,1565,2898,2,10,1976,1976,287000,,2.055641538,11.86776859,0.730463147,9.140782844,11.86776859,11.86776859,0.730463147,2.259673787,14.12931352,14.12931352,125234
5,882,2,461,882,882,1,5,1972,1972,112500,,2.055641538,13.04400874,0.730463147,9.200175164,12.7410529,13.04400874,0.730463147,2.259673787,14.11342049,14.17971381,154428
5,1264,2,461,1268,1264,1,6,1960,1960,167500,,2.055641538,15.08629626,1.194317638,10.90180043,11.03499892,13.4340087,1.540962756,3.011340243,14.05562803,14.17658396,182293
8,1646,3,800,1638,1646,2,7,2007,2008,293077,,2.440268378,12.88349726,0.730463147,8.355622539,11.07035954,11.50064881,0.730463147,2.259673787,14.08784748,14.17971381,158449
5,1376,1,240,768,968,1,6,1941,1950,105000,,2.259673787,12.87673886,1.194317638,10.24161682,12.03111329,12.87673886,0.730463147,2.259673787,14.11023361,14.17501803,151253
6,1218,1,264,672,672,1,7,1972,1972,118000,,2.055641538,12.58752144,0.730463147,9.049252214,12.54306314,12.58752144,0.730463147,2.259673787,14.11660461,14.17971381,149684
5,1928,,,686,948,2,10,1916,1995,160000,,1.820334104,12.11973329,1.194317638,10.06209831,0,12.11973329,0.730463147,2.055641538,14.09585824,14.10385151,91596
7,3082,2,672,824,1687,2,12,1920,1970,197000,,2.259673787,13.34640389,1.194317638,10.52498134,12.6217023,13.34640389,1.194317638,2.440268378,14.1577487,14.1577487,192595
8,2520,3,796,1338,1352,2,10,1993,1993,310000,,2.055641538,12.93487678,1.194317638,10.63488735,9.770475804,12.93487678,1.194317638,2.259673787,14.10065629,14.19064738,150610
